schema_name,table_name,column_name,column_data_type,full_data_type,CEDS_GlobalId,CEDS_Element
RDS,ReportEDFactsK12StudentCounts,CONTINUATIONOFSERVICESREASON,nvarchar,nvarchar(100),000429,Continuation of Services Reason
RDS,ReportEDFactsK12StudentCounts,HIGHSCHOOLDIPLOMATYPE,nvarchar,nvarchar(100),000138,High School Diploma Type
RDS,ReportEDFactsK12StudentCounts,ISO6392LANGUAGECODE,nvarchar,nvarchar(100),000317,ISO 639-2 Language Code
RDS,ReportEDFactsK12StudentCounts,CONSOLIDATEDMEPFUNDSSTATUS,nvarchar,nvarchar(100),000542,Consolidated Migrant Education Program Funds Status
RDS,ReportEDFactsK12StudentCounts,MIGRANTEDUCATIONPROGRAMSERVICESTYPE,nvarchar,nvarchar(100),000186,Migrant Education Program Services Type
RDS,ReportEDFactsK12StudentCounts,MIGRANTPRIORITIZEDFORSERVICES,nvarchar,nvarchar(100),000562,Migrant Prioritized for Services
RDS,ReportEDFactsK12StudentCounts,MOBILITYSTATUS12MO,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentCounts,MOBILITYSTATUSSY,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentCounts,REFERRALSTATUS,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentCounts,TITLEIINSTRUCTIONALSERVICES,nvarchar,nvarchar(100),000282,Title I Instructional Services
RDS,ReportEDFactsK12StudentCounts,TITLEIPROGRAMTYPE,nvarchar,nvarchar(100),000284,Title I Program Type
RDS,ReportEDFactsK12StudentCounts,TITLEISCHOOLSTATUS,nvarchar,nvarchar(100),000285,Title I School Status
RDS,ReportEDFactsK12StudentCounts,MIGRANTEDUCATIONPROGRAMENROLLMENTTYPE,nvarchar,nvarchar(100),000437,Migrant Education Program Enrollment Type
RDS,ReportEDFactsK12StudentCounts,FORMERENGLISHLEARNERYEARSTATUS,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentCounts,MILITARYCONNECTEDSTUDENTINDICATOR,nvarchar,nvarchar(100),001576,Military Connected Student Indicator
RDS,ReportEDFactsK12StudentCounts,PROFICIENCYSTATUS,nvarchar,nvarchar(100),000573,Proficiency Status
RDS,ReportEDFactsK12StudentCounts,TITLEIIIACCOUNTABILITYPROGRESSSTATUS,nvarchar,nvarchar(100),000536,Title III Accountability Progress Status
RDS,ReportEDFactsK12StudentCounts,TITLEIIILANGUAGEINSTRUCTIONPROGRAMTYPE,nvarchar,nvarchar(100),000447,Title III Language Instruction Program Type
RDS,ReportEDFactsK12StudentCounts,TITLEIIIIMMIGRANTSTATUS,nvarchar,nvarchar(100),000291,Title III Immigrant Status
RDS,ReportEDFactsK12StudentCounts,CTEAEDISPLACEDHOMEMAKERINDICATOR,nvarchar,nvarchar(100),000084,Career-Technical-Adult Education Displaced Homemaker Indicator
RDS,ReportEDFactsK12StudentCounts,CTENONTRADITIONALGENDERSTATUS,nvarchar,nvarchar(100),000588,Career Technical Education Nontraditional Gender Status
RDS,ReportEDFactsK12StudentCounts,REPRESENTATIONSTATUS,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentCounts,SINGLEPARENTORSINGLEPREGNANTWOMANSTATUS,nvarchar,nvarchar(100),000580,Single Parent or Single Pregnant Woman Status
RDS,ReportEDFactsK12StudentCounts,CTEGRADUATIONRATEINCLUSION,nvarchar,nvarchar(100),000075,Career and Technical Education Graduation Rate Inclusion
RDS,ReportEDFactsK12StudentCounts,SCHOOLIMPROVEMENTSTATUS,nvarchar,nvarchar(MAX),000240,School Improvement Status
RDS,ReportEDFactsK12StudentCounts,PERSISTENTLYDANGEROUSSTATUS,nvarchar,nvarchar(MAX),000210,Persistently Dangerous Status
RDS,ReportEDFactsK12StudentCounts,HOMELESSPRIMARYNIGHTTIMERESIDENCE,nvarchar,nvarchar(100),000146,Homeless Primary Nighttime Residence
RDS,ReportEDFactsK12StudentCounts,HOMELESSUNACCOMPANIEDYOUTHSTATUS,nvarchar,nvarchar(100),000148,Homeless Unaccompanied Youth Status
RDS,ReportEDFactsK12StudentCounts,ATTENDANCE,varchar,varchar(50),NULL,NULL
RDS,ReportEDFactsK12StudentCounts,PostSecondaryEnrollmentStatus,varchar,varchar(50),000094,Enrollment Status
RDS,ReportEDFactsK12StudentCounts,ADJUSTEDCOHORTGRADUATIONRATE,decimal,"decimal(9,2)",NULL,NULL
RDS,ReportEDFactsK12StudentCounts,COHORTSTATUS,varchar,varchar(50),NULL,NULL
RDS,ReportEDFactsK12StudentCounts,EDFACTSACADEMICORCAREERANDTECHNICALOUTCOMETYPE,nvarchar,nvarchar(100),001978,EDFacts Academic or Career and Technical Outcome Type
RDS,ReportEDFactsK12StudentCounts,NEGLECTEDORDELINQUENTPROGRAMTYPE,nvarchar,nvarchar(100),000194,Neglected or Delinquent Program Type
RDS,ReportEDFactsK12StudentCounts,YEAR,nvarchar,nvarchar(40),NULL,NULL
RDS,ReportEDFactsK12StudentCounts,NEGLECTEDORDELINQUENTLONGTERMSTATUS,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentCounts,PROGRESSLEVEL,nvarchar,nvarchar(100),000561,Progress Level
RDS,ReportEDFactsK12StudentCounts,ASSESSMENTACADEMICSUBJECT,nvarchar,nvarchar(100),000021,Assessment Academic Subject
RDS,ReportEDFactsK12StudentCounts,EDFACTSACADEMICORCAREERANDTECHNICALOUTCOMEEXITTYPE,nvarchar,nvarchar(100),001979,EDFacts Academic or Career and Technical Outcome Exit Type
RDS,ReportEDFactsK12StudentCounts,HOMELESSSERVICEDINDICATOR,nvarchar,nvarchar(100),000147,Homeless Serviced Indicator
RDS,ReportEDFactsK12StudentCounts,PERKINSENGLISHLEARNERSTATUS,nvarchar,nvarchar(100),000581,Perkins English Learner Status
RDS,ReportEDFactsK12StudentCounts,IDEAINDICATOR,varchar,varchar(50),000151,IDEA Indicator
RDS,ReportEDFactsK12StudentCounts,CTECONCENTRATOR,nvarchar,nvarchar(100),000037,Career and Technical Education Concentrator
RDS,ReportEDFactsK12StudentCounts,IDEAEDUCATIONALENVIRONMENTFOREARLYCHILDHOOD,nvarchar,nvarchar(100),000559,IDEA Educational Environment for Early Childhood
RDS,ReportEDFactsK12StudentDisciplines,ReportEDFactsK12StudentDisciplineId,int,int,NULL,NULL
RDS,ReportEDFactsK12StudentDisciplines,AGE,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentDisciplines,SPECIALEDUCATIONEXITREASON,nvarchar,nvarchar(100),000260,Special Education Exit Reason
RDS,ReportEDFactsK12StudentDisciplines,CTEPARTICIPANT,nvarchar,nvarchar(100),000592,Career and Technical Education Participant
RDS,ReportEDFactsK12StudentDisciplines,Categories,nvarchar,nvarchar(600),NULL,NULL
RDS,ReportEDFactsK12StudentDisciplines,CategorySetCode,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsK12StudentDisciplines,IDEADISABILITYTYPE,nvarchar,nvarchar(100),001733,IDEA Disability Type
RDS,ReportEDFactsK12StudentDisciplines,DISCIPLINARYACTIONTAKEN,nvarchar,nvarchar(100),000488,Disciplinary Action Taken
RDS,ReportEDFactsK12StudentDisciplines,DISCIPLINEMETHODOFCHILDRENWITHDISABILITIES,nvarchar,nvarchar(100),000538,Discipline Method of Children with Disabilities
RDS,ReportEDFactsK12StudentDisciplines,DisciplineCount,int,int,NULL,NULL
RDS,ReportEDFactsK12StudentDisciplines,ECONOMICDISADVANTAGESTATUS,nvarchar,nvarchar(100),000086,Economic Disadvantage Status
RDS,ReportEDFactsK12StudentDisciplines,EDUCATIONALSERVICESAFTERREMOVAL,nvarchar,nvarchar(100),000578,Educational Services After Removal
RDS,ReportEDFactsK12StudentDisciplines,IDEAEDUCATIONALENVIRONMENTFORSCHOOLAGE,nvarchar,nvarchar(100),000535,IDEA Educational Environment for School Age
RDS,ReportEDFactsK12StudentDisciplines,ELIGIBILITYSTATUSFORSCHOOLFOODSERVICEPROGRAMS,nvarchar,nvarchar(100),000092,Eligibility Status for School Food Service Programs
RDS,ReportEDFactsK12StudentDisciplines,PROGRAMPARTICIPATIONFOSTERCARE,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentDisciplines,HOMELESSNESSSTATUS,nvarchar,nvarchar(100),000149,Homelessness Status
RDS,ReportEDFactsK12StudentDisciplines,TITLEIIIIMMIGRANTPARTICIPATIONSTATUS,nvarchar,nvarchar(100),000290,Title III Immigrant Participation Status
RDS,ReportEDFactsK12StudentDisciplines,ENGLISHLEARNERSTATUS,nvarchar,nvarchar(100),000180,English Learner Status
RDS,ReportEDFactsK12StudentDisciplines,MIGRANTSTATUS,nvarchar,nvarchar(100),000189,Migrant Status
RDS,ReportEDFactsK12StudentDisciplines,OrganizationName,nvarchar,nvarchar(2000),000204,Organization Name
RDS,ReportEDFactsK12StudentDisciplines,OrganizationIdentifierNces,nvarchar,nvarchar(200),000826,Organization Identifier
RDS,ReportEDFactsK12StudentDisciplines,OrganizationIdentifierSea,nvarchar,nvarchar(200),000826,Organization Identifier
RDS,ReportEDFactsK12StudentDisciplines,ParentOrganizationIdentifierSea,nvarchar,nvarchar(MAX),000826,Organization Identifier
RDS,ReportEDFactsK12StudentDisciplines,RACE,nvarchar,nvarchar(100),001943,Race
RDS,ReportEDFactsK12StudentDisciplines,REMOVALLENGTH,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentDisciplines,IDEAINTERIMREMOVALREASON,nvarchar,nvarchar(100),000539,IDEA Interim Removal Reason
RDS,ReportEDFactsK12StudentDisciplines,IDEAINTERIMREMOVAL,nvarchar,nvarchar(100),000541,IDEA Interim Removal
RDS,ReportEDFactsK12StudentDisciplines,ReportCode,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsK12StudentDisciplines,ReportLevel,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsK12StudentDisciplines,ReportYear,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsK12StudentDisciplines,SECTION504STATUS,nvarchar,nvarchar(100),000249,Section 504 Status
RDS,ReportEDFactsK12StudentDisciplines,SEX,nvarchar,nvarchar(100),000255,Sex
RDS,ReportEDFactsK12StudentDisciplines,StateANSICode,nvarchar,nvarchar(200),000424,State ANSI Code
RDS,ReportEDFactsK12StudentDisciplines,StateAbbreviationCode,nvarchar,nvarchar(200),000267,State Abbreviation
RDS,ReportEDFactsK12StudentDisciplines,StateAbbreviationDescription,nvarchar,nvarchar(2000),000267,State Abbreviation
RDS,ReportEDFactsK12StudentDisciplines,TableTypeAbbrv,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsK12StudentDisciplines,TotalIndicator,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsK12StudentDisciplines,MILITARYCONNECTEDSTUDENTINDICATOR,nvarchar,nvarchar(100),001576,Military Connected Student Indicator
RDS,ReportEDFactsK12StudentDisciplines,TITLEIIIIMMIGRANTSTATUS,nvarchar,nvarchar(100),000291,Title III Immigrant Status
RDS,ReportEDFactsK12StudentDisciplines,HOMELESSPRIMARYNIGHTTIMERESIDENCE,nvarchar,nvarchar(100),000146,Homeless Primary Nighttime Residence
RDS,ReportEDFactsK12StudentDisciplines,HOMELESSUNACCOMPANIEDYOUTHSTATUS,nvarchar,nvarchar(100),000148,Homeless Unaccompanied Youth Status
RDS,ReportEDFactsK12StudentDisciplines,DISCIPLINEELSTATUS,varchar,varchar(50),NULL,NULL
RDS,ReportEDFactsK12StudentDisciplines,FIREARMTYPE,varchar,varchar(50),000557,Firearm Type
RDS,ReportEDFactsK12StudentDisciplines,DISCIPLINEMETHODFORFIREARMSINCIDENTS,varchar,varchar(50),000555,Discipline Method for Firearms Incidents
RDS,ReportEDFactsK12StudentDisciplines,IDEADISCIPLINEMETHODFORFIREARMSINCIDENTS,varchar,varchar(50),000555,Discipline Method for Firearms Incidents
RDS,ReportEDFactsK12StudentDisciplines,GRADELEVEL,varchar,varchar(50),NULL,NULL
RDS,ReportEDFactsK12StudentDisciplines,YEAR,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentDisciplines,CTEAEDISPLACEDHOMEMAKERINDICATOR,nvarchar,nvarchar(100),000084,Career-Technical-Adult Education Displaced Homemaker Indicator
RDS,ReportEDFactsK12StudentDisciplines,CTENONTRADITIONALGENDERSTATUS,nvarchar,nvarchar(100),000588,Career Technical Education Nontraditional Gender Status
RDS,ReportEDFactsK12StudentDisciplines,SINGLEPARENTORSINGLEPREGNANTWOMANSTATUS,nvarchar,nvarchar(100),000580,Single Parent or Single Pregnant Woman Status
RDS,ReportEDFactsK12StudentDisciplines,CTEGRADUATIONRATEINCLUSION,nvarchar,nvarchar(100),000075,Career and Technical Education Graduation Rate Inclusion
RDS,ReportEDFactsK12StudentDisciplines,REPRESENTATIONSTATUS,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentDisciplines,HOMELESSSERVICEDINDICATOR,nvarchar,nvarchar(100),000147,Homeless Serviced Indicator
RDS,ReportEDFactsK12StudentDisciplines,PERKINSENGLISHLEARNERSTATUS,nvarchar,nvarchar(100),000581,Perkins English Learner Status
RDS,ReportEDFactsK12StudentDisciplines,IDEAINDICATOR,varchar,varchar(50),000151,IDEA Indicator
RDS,ReportEDFactsK12StudentDisciplines,CTECONCENTRATOR,nvarchar,nvarchar(100),000037,Career and Technical Education Concentrator
RDS,ReportEDFactsK12StudentDisciplines,IDEAEDUCATIONALENVIRONMENTFOREARLYCHILDHOOD,nvarchar,nvarchar(100),000559,IDEA Educational Environment for Early Childhood
RDS,ReportEDFactsK12StudentDisciplines,DISCIPLINEREASON,nvarchar,nvarchar(100),000545,Discipline Reason
RDS,ReportEDFactsK12StudentDisciplines,INCIDENTBEHAVIOR,nvarchar,nvarchar(100),000509,Incident Behavior
RDS,ReportEDFactsK12StudentDisciplines,INCIDENTINJURYTYPE,nvarchar,nvarchar(100),000510,Incident Injury Type
RDS,ReportEDFactsOrganizationCounts,ReportEDFactsOrganizationCountId,int,int,NULL,NULL
RDS,ReportEDFactsOrganizationCounts,CSSOEmail,nvarchar,nvarchar(200),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,CSSOFirstName,nvarchar,nvarchar(150),000115,First Name
RDS,ReportEDFactsOrganizationCounts,CSSOLastOrSurname,nvarchar,nvarchar(150),000172,Last or Surname
RDS,ReportEDFactsOrganizationCounts,CSSOTelephone,nvarchar,nvarchar(48),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,CSSOTitle,nvarchar,nvarchar(200),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,Categories,nvarchar,nvarchar(600),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,CategorySetCode,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,CharterLeaStatus,nvarchar,nvarchar(200),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,CharterSchoolAuthorizerIdPrimary,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,CharterSchoolAuthorizerIdSecondary,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,CharterSchoolStatus,nvarchar,nvarchar(200),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,EffectiveDate,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,GRADELEVEL,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,LEAType,nvarchar,nvarchar(100),000537,Local Education Agency Type
RDS,ReportEDFactsOrganizationCounts,LEATypeId,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,MAGNETSTATUS,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,MailingAddressCity,nvarchar,nvarchar(100),000040,Address City
RDS,ReportEDFactsOrganizationCounts,MailingAddressPostalCode,nvarchar,nvarchar(34),000214,Address Postal Code
RDS,ReportEDFactsOrganizationCounts,MailingAddressState,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,MailingAddressStreet,nvarchar,nvarchar(200),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,NSLPSTATUS,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,OperationalStatus,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,OperationalStatusId,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,OrganizationCount,int,int,NULL,NULL
RDS,ReportEDFactsOrganizationCounts,OrganizationId,int,int,NULL,NULL
RDS,ReportEDFactsOrganizationCounts,OrganizationName,nvarchar,nvarchar(2000),000204,Organization Name
RDS,ReportEDFactsOrganizationCounts,OrganizationNcesId,nvarchar,nvarchar(200),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,OrganizationStateId,nvarchar,nvarchar(200),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,OutOfStateIndicator,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,ParentOrganizationStateId,nvarchar,nvarchar(200),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,PhysicalAddressCity,nvarchar,nvarchar(100),000040,Address City
RDS,ReportEDFactsOrganizationCounts,PhysicalAddressPostalCode,nvarchar,nvarchar(34),000214,Address Postal Code
RDS,ReportEDFactsOrganizationCounts,PhysicalAddressState,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,PhysicalAddressStreet,nvarchar,nvarchar(200),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,PriorLeaStateIdentifier,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,PriorSchoolStateIdentifier,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,ReconstitutedStatus,nvarchar,nvarchar(200),000230,Reconstituted Status
RDS,ReportEDFactsOrganizationCounts,ReportCode,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,ReportLevel,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,ReportYear,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,SHAREDTIMESTATUS,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,SchoolType,nvarchar,nvarchar(100),000242,School Type
RDS,ReportEDFactsOrganizationCounts,SchoolTypeId,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,StateANSICode,nvarchar,nvarchar(200),000424,State ANSI Code
RDS,ReportEDFactsOrganizationCounts,StateCode,nvarchar,nvarchar(200),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,StateName,nvarchar,nvarchar(2000),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,SupervisoryUnionIdentificationNumber,nchar,nchar(6),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,TITLE1SCHOOLSTATUS,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,TableTypeAbbrv,nvarchar,nvarchar(200),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,Telephone,nvarchar,nvarchar(48),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,TotalIndicator,nvarchar,nvarchar(10),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,UpdatedOperationalStatus,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,UpdatedOperationalStatusId,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,VIRTUALSCHSTATUS,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,Website,nvarchar,nvarchar(200),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,TitleiParentalInvolveRes,int,int,NULL,NULL
RDS,ReportEDFactsOrganizationCounts,TitleiPartaAllocations,int,int,NULL,NULL
RDS,ReportEDFactsOrganizationCounts,ParentOrganizationNcesId,nvarchar,nvarchar(200),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,CharterSchoolIndicator,bit,bit,000039,Charter School Indicator
RDS,ReportEDFactsOrganizationCounts,CharterSchoolContractIdNumber,nvarchar,nvarchar(MAX),001651,Charter School Contract Id Number
RDS,ReportEDFactsOrganizationCounts,CharterContractApprovalDate,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,CharterContractRenewalDate,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,LeaNcesIdentifier,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,LeaStateIdentifier,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,ManagementOrganizationType,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,IMPROVEMENTSTATUS,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,PERSISTENTLYDANGEROUSSTATUS,nvarchar,nvarchar(MAX),000210,Persistently Dangerous Status
RDS,ReportEDFactsOrganizationCounts,CHARTERSCHOOLMANAGERORGANIZATION,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,CHARTERSCHOOLUPDATEDMANAGERORGANIZATION,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,STATEPOVERTYDESIGNATION,nvarchar,nvarchar(100),000585,State Poverty Designation
RDS,ReportEDFactsOrganizationCounts,SCHOOLIMPROVEMENTFUNDS,int,int,NULL,NULL
RDS,ReportEDFactsOrganizationCounts,EconomicallyDisadvantagedStudentCount,int,int,NULL,NULL
RDS,ReportEDFactsOrganizationCounts,McKinneyVentoSubgrantRecipient,varchar,varchar(50),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,ProgressAchievingEnglishLanguage,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,StateDefinedStatus,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,REAPAlternativeFundingStatus,nvarchar,nvarchar(100),000560,Rural Education Achievement Program Alternative Funding Status
RDS,ReportEDFactsOrganizationCounts,GraduationRate,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,GunFreeStatus,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,FederalFundAllocationType,nvarchar,nvarchar(40),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,FederalProgramCode,nvarchar,nvarchar(40),000547,Federal Program Code
RDS,ReportEDFactsOrganizationCounts,FederalFundAllocated,int,int,NULL,NULL
RDS,ReportEDFactsOrganizationCounts,ComprehensiveAndTargetedSupportCode,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,ComprehensiveSupportCode,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,TargetedSupportCode,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,ComprehensiveSupportImprovementCode,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,TargetedSupportImprovementCode,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,AdditionalTargetedSupportandImprovementCode,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsOrganizationCounts,AppropriationMethodCode,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsOrganizationStatusCounts,ReportEDFactsOrganizationStatusCountId,int,int,NULL,NULL
RDS,ReportEDFactsOrganizationStatusCounts,Categories,nvarchar,nvarchar(600),NULL,NULL
RDS,ReportEDFactsOrganizationStatusCounts,CategorySetCode,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsOrganizationStatusCounts,ReportCode,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsOrganizationStatusCounts,ReportLevel,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsOrganizationStatusCounts,ReportYear,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsOrganizationStatusCounts,StateANSICode,nvarchar,nvarchar(200),000424,State ANSI Code
RDS,ReportEDFactsOrganizationStatusCounts,StateCode,nvarchar,nvarchar(200),NULL,NULL
RDS,ReportEDFactsOrganizationStatusCounts,StateName,nvarchar,nvarchar(1000),NULL,NULL
